739,739,HD 9446 b,3,30.052,0.189,0.2,0.7,Msini,,,0,0,0,0,3/10/2016,14
740,739,HD 9446 c,3,192.9,0.654,0.06,1.82,Msini,,,0,0,0,0,3/10/2016,14
741,741,HD 95086 b,8,,55.7,,5,Mass,,,0,0,0,1,5/14/2014,39
742,742,HD 95089 b,3,507,1.51,0.157,1.2,Msini,,,0,0,0,0,5/14/2014,52
743,743,HD 95127 b,3,482,1.28,0.11,10.63,Msini,,,0,0,0,0,9/6/2018,32
744,744,HD 95872 b,3,4375,5.15,0.06,3.74,Msini,,,0,0,0,1,9/6/2018,33
745,745,HD 96063 b,3,361.1,0.99,0.03,0.9,Msini,,,0,0,0,0,5/14/2014,52
746,746,HD 96127 b,3,647.29999,1.42,0.3,20.96,Msini,,,0,0,0,0,9/6/2018,32
747,747,HD 96167 b,3,498.1,1.332,0.681,0.71,Msini,,,0,0,0,0,9/27/2018,52
748,748,HD 97658 b,3,9.4909,,0.06,0.03,Mass,0.21,,0,0,0,1,4/26/2018,52
749,749,HD 98219 b,3,436.89999,1.32,0,2.2,Msini,,,0,0,0,0,9/6/2018,52
750,750,HD 98649 b,3,4951,5.6,0.85,6.8,Msini,,,0,0,0,0,5/14/2014,24
751,751,HD 98736 b,3,968.8,1.864,0.226,2.33,Msini,,,0,0,0,0,9/27/2018,52
752,752,HD 99109 b,3,439.29999,1.11,0.09,0.44,Msini,,,0,0,0,0,9/6/2018,52
753,753,HD 99492 b,3,17.0431,0.12,0.25,0.07,Msini,,,0,0,0,0,9/6/2018,52
754,754,HD 99706 b,3,868,2.13,0.37,1.39,Msini,,,0,0,0,0,9/6/2018,52
755,755,HIP 105854 b,3,184.2,0.81,0.02,8.2,Msini,,,0,0,0,0,6/11/2014,34
756,756,HIP 107773 b,3,144.3,0.72,0.09,1.98,Msini,,,0,0,0,0,6/4/2015,34
757,757,HIP 109384 b,3,499.48,1.134,0.549,1.56,Msini,,,0,0,0,0,2/25/2016,14
758,758,HIP 109600 b,3,232.08,0.706,0.163,2.68,Msini,,,0,0,0,0,2/25/2016,14
759,759,HIP 116454 b,2,9.1205,,0.2,0.04,Mass,0.22,,0,0,1,0,4/26/2018,17
760,760,HIP 12961 b,3,57.435,0.25,0.17,0.36,Msini,,,0,0,0,0,9/6/2018,24
761,761,HIP 14810 b,3,6.673892,0.0696,0.14399,3.9,Msini,,,0,0,0,0,9/27/2018,52
762,761,HIP 14810 c,3,147.747,0.549,0.1566,1.31,Msini,,,0,0,0,0,9/27/2018,52
763,761,HIP 14810 d,3,981.8,1.94,0.185,0.59,Msini,,,0,0,0,0,9/27/2018,52
764,764,HIP 41378 b,2,15.5712,,,,,0.259,,0,0,1,0,7/7/2016,17
765,764,HIP 41378 c,2,31.6978,,,,,0.228,,0,0,1,0,7/7/2016,17
766,764,HIP 41378 d,2,156,,,,,0.353,,0,0,1,0,7/7/2016,17
767,764,HIP 41378 e,2,131,,,,,0.492,,0,0,1,0,7/7/2016,17
768,764,HIP 41378 f,2,324,,,,,0.91,,0,0,1,0,7/7/2016,17
769,769,HIP 5158 b,3,345.72,0.89,0.52,0.96,Msini,,,0,0,0,0,9/6/2018,24
770,769,HIP 5158 c,3,9017.76,7.7,0.14,15.04,Msini,,,0,0,0,0,9/10/2015,24
771,771,HIP 57274 b,3,8.1352,0.07,0.19,0.02,Msini,,,0,0,0,1,9/6/2018,52
772,771,HIP 57274 c,3,32.03,0.178,0.05,0.40902,Msini,,,0,0,0,0,4/24/2015,52
773,771,HIP 57274 d,3,431.7,1.01,0.27,0.5267,Msini,,,0,0,0,0,3/26/2015,52
774,774,HIP 63242 b,3,124.6,0.565,0.23,9.18,Msini,,,0,0,0,0,5/14/2014,34
775,775,HIP 65407 b,3,28.125,0.177,0.14,0.428,Msini,,,0,0,0,0,2/25/2016,14
776,775,HIP 65407 c,3,67.3,0.316,0.12,0.784,Msini,,,0,0,0,0,2/25/2016,14
777,777,HIP 65426 b,8,,92,,9,Mass,1.5,,0,0,0,1,7/13/2017,39
778,778,HIP 65891 b,3,1084.5,2.81,0.13,6,Msini,,,0,0,0,0,6/4/2015,34
779,779,HIP 67537 b,3,2556.5,4.91,0.59,11.1,Msini,,,0,0,0,0,4/27/2017,34
780,780,HIP 67851 b,3,88.9,0.46,0.05,1.38,Msini,,,0,0,0,0,6/4/2015,34
781,780,HIP 67851 c,3,2131.8,3.82,0.17,5.98,Msini,,,0,0,0,0,6/4/2015,34
782,782,HIP 70849 b,3,17337.5,20.25,0.715,9,Msini,,,0,0,0,0,5/14/2014,24
783,783,HIP 74890 b,3,822.3,2.1,0.07,2.4,Msini,,,0,0,0,0,3/17/2016,34
784,784,HIP 75458 b,3,511.098,1.275,0.7124,8.82,Msini,,,0,0,0,0,7/23/2014,28
785,785,HIP 78530 b,8,,740,,23,Mass,,,0,0,0,0,4/1/2015,11
786,786,HIP 79431 b,3,111.7,0.36,0.29,2.1,Msini,,,0,0,0,0,5/14/2014,52
787,787,HIP 8541 b,3,1560.2,2.8,0.16,5.5,Msini,,,0,0,0,0,3/17/2016,34
788,788,HIP 91258 b,3,5.0505,0.06,0.02,1.09,Msini,,,0,0,0,0,9/6/2018,14
789,789,HIP 97233 b,3,1058.8,2.55,0.61,20,Msini,,,0,0,0,0,10/3/2014,34
790,790,HN Peg b,8,,773,,21.9987,Mass,1.051,,0,0,0,0,5/14/2014,43
791,791,HR 2562 b,8,,20.3,,30,Mass,1.11,,0,0,0,1,9/8/2016,11
792,792,HR 810 b,3,302.79999,0.92,0.14,2.27,Msini,,,0,0,0,0,9/6/2018,24
793,793,HR 8799 b,8,170000,68,,7,Mass,1.2,,0,0,0,2,5/14/2014,11
794,793,HR 8799 c,8,69000,38,,10,Mass,1.2,,0,0,0,2,5/14/2014,11
795,793,HR 8799 d,8,37000,24,,10,Mass,1.2,,0,0,0,2,5/14/2014,52
796,793,HR 8799 e,8,18000,14.5,,,,,,0,0,0,2,5/14/2014,52
797,797,IC 4651 9122 b,3,734,2.038,0.18,6.3,Msini,,,0,0,0,0,7/19/2018,24
798,798,K2-10 b,2,19.3044,,0.31,0.08495,Mass,0.343,2.6,0,0,1,0,2/11/2016,17
799,799,K2-100 b,2,1.673916,,0.24,,,0.312,,0,0,1,1,12/21/2016,17
800,800,K2-101 b,2,14.677286,,0.1,,,0.178,,0,0,1,1,12/21/2016,17
801,801,K2-102 b,2,9.915615,,0.1,,,0.116,,0,0,1,1,12/21/2016,17
802,802,K2-104 b,2,1.974238,0.023,0.09,,,0.175,,0,0,1,1,10/26/2017,17
803,803,K2-105 b,2,8.266902,0.081,,0.09439,Mass,0.369,,0,0,1,0,1/12/2017,17
804,804,K2-107 b,2,3.31392,0.048,0,0.84,Mass,1.44,0.35,0,0,1,1,2/2/2017,17
805,805,K2-108 b,2,4.73401,0.0573,0.18,0.18689,Mass,0.471,2.22,0,0,1,0,2/9/2017,17
806,806,K2-11 b,2,39.93767,0.2257,,,,0.674,,0,0,1,0,7/16/2015,17
807,807,K2-110 b,2,13.86375,0.1021,0.079,0.05254,Mass,0.231,5.2,0,0,1,0,5/18/2017,17
808,808,K2-111 b,2,5.35117,0.0621,0,0.02706,Mass,0.17,6.6,0,0,1,0,5/10/2017,17
809,809,K2-113 b,2,5.817608,0.0558,0,1.29,Mass,0.93,1.97,0,0,1,1,7/27/2017,17
810,810,K2-114 b,2,11.39109,0.09309,0,1.85,Mass,0.942,2.99,0,0,1,0,9/15/2017,17
811,811,K2-115 b,2,20.273034,0.1367,0.137,0.84,Mass,1.115,0.82,0,0,1,0,9/28/2017,17
812,812,K2-116 b,2,4.655411,0.048,0.06,,,0.062,,0,0,1,0,10/5/2017,17
813,813,K2-117 b,2,1.291505,0.019,0.06,,,0.175,,0,0,1,0,10/5/2017,17
814,813,K2-117 c,2,5.44482,0.051,0.15,,,0.181,,0,0,1,0,10/5/2017,17
815,815,K2-118 b,2,50.92092,0.245,0.2,,,0.227,,0,0,1,0,10/5/2017,17
816,816,K2-119 b,2,7.728578,0.07,0.07,,,0.204,,0,0,1,0,10/5/2017,17
817,817,K2-12 b,2,8.28212,0.0802,,,,0.208,,0,0,1,0,7/16/2015,17
818,818,K2-120 b,2,9.562742,0.078,0.14,,,0.179,,0,0,1,0,10/5/2017,17
819,819,K2-121 b,2,5.185754,0.052,0.22,,,0.814,,0,0,1,0,10/5/2017,17
820,820,K2-122 b,2,2.219405,0.029,0.21,,,0.114,,0,0,1,0,10/5/2017,17
821,821,K2-123 b,2,30.956763,0.167,0.06,,,0.236,,0,0,1,0,10/5/2017,17
822,822,K2-124 b,2,6.413539,0.051,0.08,,,0.236,,0,0,1,0,10/5/2017,17
823,823,K2-125 b,2,21.750264,0.121,0.08,,,0.194,,0,0,1,0,10/5/2017,17
824,824,K2-126 b,2,7.387073,0.066,0.06,,,0.164,,0,0,1,0,10/5/2017,17
825,825,K2-127 b,2,3.588165,0.041,0.12,,,0.773,,0,0,1,0,10/5/2017,17
826,826,K2-128 b,2,5.675819,0.056,0.23,,,0.127,,0,0,1,0,10/5/2017,17
827,827,K2-129 b,2,8.239493,0.057,0.13,,,0.093,,0,0,1,0,10/5/2017,17
828,828,K2-13 b,2,39.91488,0.2114,,,,0.169,,0,0,1,0,7/16/2015,17
829,829,K2-130 b,2,2.49412,0.032,0.17,,,0.112,,0,0,1,0,10/5/2017,17
830,830,K2-131 b,2,0.36931,0.0095,,,,0.152,,0,0,1,0,7/12/2018,17
831,831,K2-132 b,2,9.1751,,,0.49,Mass,1.3,,0,0,1,0,10/19/2017,17
832,832,K2-133 b,2,3.0712,0.033,,,,0.117,,0,0,1,0,10/26/2017,17
833,832,K2-133 c,2,4.8682,0.045,,,,0.132,,0,0,1,0,10/26/2017,17
834,832,K2-133 d,2,11.0234,0.077,,,,0.18,,0,0,1,0,10/26/2017,17
835,835,K2-136 b,2,7.975292,,0.1,,,0.088,,0,0,1,0,11/9/2017,17
836,835,K2-136 c,2,17.307137,,0.13,,,0.26,,0,0,1,1,11/9/2017,17
837,835,K2-136 d,2,25.575065,,0.14,,,0.129,,0,0,1,0,11/9/2017,17
838,838,K2-137 b,2,0.179715,0.0058,0,0.5,Mass,0.079,,0,0,1,0,11/16/2017,17
839,839,K2-138 b,2,2.35322,0.0338,0.403,,,0.14,,0,0,1,0,1/11/2018,17
840,839,K2-138 c,2,3.55987,0.04454,0.296,,,0.225,,0,0,1,0,1/11/2018,17
841,839,K2-138 d,2,5.40478,0.05883,0.348,,,0.237,,0,0,1,0,1/11/2018,17
842,839,K2-138 e,2,8.26144,0.07807,0.315,,,0.294,,0,0,1,0,1/11/2018,17
843,839,K2-138 f,2,12.75759,0.1043,0.364,,,0.251,,0,0,1,0,1/11/2018,17
844,844,K2-139 b,2,28.38236,0.179,0.12,0.387,Mass,0.808,0.91,0,0,1,0,12/14/2017,17
845,845,K2-14 b,2,8.36802,0.0627,,,,0.429,,0,0,1,0,7/16/2015,17
846,846,K2-140 b,2,6.56918,0.0687,,,,1.093,,0,0,1,0,7/12/2018,17
847,847,K2-141 b,2,0.2803244,,0,0.01598,Mass,0.135,8.2,0,0,1,0,1/18/2018,17
848,847,K2-141 c,2,7.7485,,0,0.02328,Mass,0.624,,0,0,1,1,1/18/2018,17
849,849,K2-146 b,2,2.644646,0.0266,,,,0.196,,1,0,1,0,2/1/2018,17
850,850,K2-147 b,2,0.961917,0.0159,,,,0.123,,0,0,1,0,2/1/2018,17
851,851,K2-148 b,2,4.38395,0.0454,,,,0.119,,0,0,1,0,2/1/2018,17
852,851,K2-148 c,2,6.9226,0.0616,,,,0.154,,0,0,1,0,2/1/2018,17
853,851,K2-148 d,2,9.7579,0.0774,,,,0.146,,0,0,1,0,2/1/2018,17
854,854,K2-149 b,2,11.332,0.083,,,,0.146,,0,0,1,0,2/1/2018,17
855,855,K2-15 b,2,11.8104,0.091,,,,0.221,,0,0,1,0,7/16/2015,17
856,856,K2-150 b,2,10.59357,0.0727,,,,0.178,,0,0,1,0,2/1/2018,17
857,857,K2-151 b,2,3.835592,0.0365,,,,0.12,,0,0,1,0,2/1/2018,17
858,858,K2-152 b,2,32.6479,0.1716,,,,0.204,,0,0,1,0,7/12/2018,17
859,859,K2-153 b,2,7.51574,0.0614,,,,0.178,,0,0,1,0,7/12/2018,17
860,860,K2-154 b,2,3.67626,0.0405,,,,0.178,,0,0,1,0,7/12/2018,17
861,860,K2-154 c,2,7.95486,0.0677,,,,0.185,,0,0,1,0,7/12/2018,17
862,862,K2-155 b,2,6.342,0.0562,,,,0.161,,0,0,1,0,4/26/2018,17
863,862,K2-155 c,2,13.85,0.0946,,,,0.232,,0,0,1,0,4/26/2018,17
864,862,K2-155 d,2,40.718,0.1937,,,,0.17,,0,0,1,0,4/26/2018,17
865,865,K2-156 b,2,0.81314,0.0149,,,,0.103,,0,0,1,0,7/12/2018,17
866,866,K2-157 b,2,0.365257,,,,,0.094,,0,0,1,0,2/15/2018,17
867,867,K2-158 b,2,10.06049,0.0887,,,,0.236,,0,0,1,0,7/12/2018,17
868,867,K2-158 c,2,5.90279,0.0622,,,,0.114,,0,0,1,0,7/12/2018,17
869,869,K2-159 b,2,12.42205,0.1013,,,,0.202,,0,0,1,0,7/12/2018,17
870,870,K2-16 b,2,7.6188,0.0667,,,,0.18,,0,0,1,0,7/7/2016,17
871,870,K2-16 c,2,19.07863,0.1229,,,,0.227,,0,0,1,0,7/7/2016,17
872,872,K2-160 b,2,3.705871,,,,,0.284,,0,0,1,0,2/15/2018,17
873,873,K2-161 b,2,9.283188,,,,,0.546,,0,0,1,0,2/15/2018,17
874,874,K2-162 b,2,9.45889,0.0795,,,,0.128,,0,0,1,0,7/12/2018,17
875,875,K2-163 b,2,6.673117,,,,,0.22,,0,0,1,0,2/15/2018,17
876,876,K2-164 b,2,17.355066,,,,,0.29,,0,0,1,0,2/15/2018,17
877,877,K2-165 b,2,2.354992,,,,,0.114,,0,0,1,0,2/15/2018,17
878,877,K2-165 c,2,4.382745,,,,,0.139,,0,0,1,0,2/15/2018,17
879,877,K2-165 d,2,14.101361,,,,,0.236,,0,0,1,0,2/15/2018,17
880,880,K2-166 b,2,8.52695,0.0858,,,,0.195,,0,0,1,0,7/12/2018,17
881,881,K2-167 b,2,9.977481,,,,,0.252,,0,0,1,0,2/15/2018,17
882,882,K2-168 b,2,15.853989,,,,,0.191,,0,0,1,0,2/15/2018,17
883,883,K2-169 b,2,6.380803,,,,,0.114,,0,0,1,0,2/15/2018,17
884,884,K2-17 b,2,17.96753,0.119,,,,0.199,,0,0,1,0,7/16/2015,17
885,885,K2-170 b,2,7.576544,,,,,0.127,,0,0,1,0,2/15/2018,17
886,885,K2-170 c,2,12.400047,,,,,0.161,,0,0,1,0,2/15/2018,17
887,887,K2-171 b,2,5.628466,,,,,0.24,,0,0,1,0,2/15/2018,17
888,888,K2-172 b,2,14.316941,,,,,0.149,,0,0,1,0,2/15/2018,17
889,888,K2-172 c,2,29.62682,,,,,0.286,,0,0,1,0,2/15/2018,17
890,890,K2-173 b,2,5.868699,,,,,0.143,,0,0,1,0,2/15/2018,17
891,891,K2-174 b,2,19.562743,,,,,0.222,,0,0,1,0,2/15/2018,17
892,892,K2-175 b,2,9.525988,,,,,0.182,,0,0,1,0,2/15/2018,17
893,893,K2-176 b,2,5.329439,,,,,0.133,,0,0,1,0,2/15/2018,17
894,894,K2-177 b,2,14.155185,,,,,0.189,,0,0,1,0,2/15/2018,17
895,895,K2-178 b,2,8.747818,,,,,0.317,,0,0,1,0,2/15/2018,17
896,896,K2-179 b,2,5.172191,,,,,0.224,,0,0,1,0,2/15/2018,17
897,897,K2-18 b,2,32.93963,0.143,0.43,0.02504,Mass,0.212,3.3,0,0,1,1,12/21/2017,17
898,897,K2-18 c,3,8.962,0.06,0.47,0.02363,Msini,,,0,0,1,1,12/21/2017,24
899,899,K2-180 b,2,8.865932,,,,,0.215,,0,0,1,0,2/15/2018,17
900,900,K2-181 b,2,6.894252,,,,,0.241,,0,0,1,0,2/15/2018,17
901,901,K2-182 b,2,4.736884,,,,,0.247,,0,0,1,0,2/15/2018,17
902,902,K2-183 b,2,0.469269,,,,,0.232,,0,0,1,0,2/15/2018,17
903,902,K2-183 c,2,10.793471,,,,,0.224,,0,0,1,0,2/15/2018,17
904,902,K2-183 d,2,22.629496,,,,,0.227,,0,0,1,0,2/15/2018,17
905,905,K2-184 b,2,16.993435,,,,,0.137,,0,0,1,0,2/15/2018,17
906,906,K2-185 b,2,10.616646,,,,,0.117,,0,0,1,0,2/15/2018,17
907,907,K2-186 b,2,41.474219,,,,,0.283,,0,0,1,0,2/15/2018,17
908,908,K2-187 b,2,0.773981,,,,,0.123,,0,0,1,0,2/15/2018,17
909,908,K2-187 c,2,2.871788,,,,,0.152,,0,0,1,0,2/15/2018,17
910,908,K2-187 d,2,7.149079,,,,,0.287,,0,0,1,0,2/15/2018,17
911,908,K2-187 e,2,13.608341,,,,,0.201,,0,0,1,0,2/15/2018,17
912,912,K2-188 b,2,1.742983,,,,,0.112,,0,0,1,0,2/15/2018,17
913,912,K2-188 c,2,7.807595,,,,,0.234,,0,0,1,0,2/15/2018,17
914,914,K2-189 b,2,5.1763,,,,,0.135,,0,0,1,0,2/15/2018,17
915,914,K2-189 c,2,6.67934,,,,,0.222,,0,0,1,0,2/15/2018,17
916,916,K2-19 b,2,7.9194,0.074,,,,0.691,,1,0,1,0,7/7/2016,17
917,916,K2-19 c,2,11.90715,0.0971,,,,0.434,,1,0,1,0,7/7/2016,17
918,916,K2-19 d,2,2.50856,0.0344,,,,0.102,,1,0,1,0,7/7/2016,17
919,919,K2-190 b,2,10.098858,,,,,0.121,,0,0,1,0,2/15/2018,17
920,919,K2-190 c,2,21.574023,,,,,0.098,,0,0,1,0,2/15/2018,17
921,921,K2-191 b,2,2.858646,,,,,0.141,,0,0,1,0,2/15/2018,17
922,922,K2-192 b,2,4.163221,,,,,0.14,,0,0,1,0,2/15/2018,17
923,923,K2-193 b,2,14.787207,,,,,0.358,,0,0,1,0,2/15/2018,17
924,924,K2-194 b,2,39.721386,,,,,0.325,,0,0,1,0,2/15/2018,17
925,925,K2-195 b,2,15.853543,,,,,0.262,,0,0,1,0,2/15/2018,17
926,925,K2-195 c,2,28.482786,,,,,0.23,,0,0,1,0,2/15/2018,17
927,927,K2-196 b,2,48.324222,,,,,0.321,,0,0,1,0,2/15/2018,17
928,928,K2-197 b,2,8.357954,,,,,0.223,,0,0,1,0,2/15/2018,17
929,929,K2-198 b,2,17.043179,,,,,0.367,,0,0,1,0,2/15/2018,17
930,930,K2-199 b,2,3.225423,,,,,0.168,,0,0,1,0,2/15/2018,17
931,930,K2-199 c,2,7.374497,,,,,0.253,,0,0,1,0,2/15/2018,17
932,932,K2-200 b,2,2.849883,,,,,0.122,,0,0,1,0,2/15/2018,17
933,933,K2-201 b,2,1.05979,,,,,0.125,,0,0,1,0,2/15/2018,17
934,933,K2-201 c,2,22.779878,,,,,0.293,,0,0,1,0,2/15/2018,17
935,935,K2-202 b,2,3.405164,,,,,0.205,,0,0,1,0,2/15/2018,17
936,936,K2-203 b,2,9.695101,,,,,0.122,,0,0,1,0,2/15/2018,17
937,937,K2-204 b,2,7.055784,,,,,0.272,,0,0,1,0,2/15/2018,17
938,938,K2-205 b,2,26.672263,,,,,0.178,,0,0,1,0,2/15/2018,17
939,939,K2-206 b,2,18.294549,,,,,0.249,,0,0,1,0,2/15/2018,17
940,940,K2-207 b,2,12.48749,,,,,0.232,,0,0,1,0,2/15/2018,17
941,941,K2-208 b,2,4.190948,,,,,0.15,,0,0,1,0,2/15/2018,17
942,942,K2-209 b,2,2.080615,,,,,0.077,,0,0,1,0,2/15/2018,17
943,943,K2-21 b,2,9.325038,0.076,0.1,,,0.164,,0,0,1,0,10/26/2017,17
944,943,K2-21 c,2,15.50192,0.107,0.21,,,0.222,,0,0,1,0,10/26/2017,17
945,945,K2-210 b,2,0.570233,,,,,0.073,,0,0,1,0,2/15/2018,17
946,946,K2-211 b,2,0.669558,,,,,0.123,,0,0,1,0,2/15/2018,17
947,947,K2-212 b,2,9.7954,,,,,0.213,,0,0,1,0,2/15/2018,17
948,948,K2-213 b,2,8.13087,,,,,0.135,,0,0,1,0,2/15/2018,17
949,949,K2-214 b,2,8.596531,,,,,0.198,,0,0,1,0,2/15/2018,17
950,950,K2-215 b,2,8.269648,,,,,0.189,,0,0,1,0,2/15/2018,17
951,951,K2-216 b,2,2.174789,,,,,0.15,,0,0,1,0,2/15/2018,17
952,952,K2-217 b,2,14.074524,,,,,0.319,,0,0,1,0,2/15/2018,17
953,953,K2-218 b,2,8.679885,,,,,0.229,,0,0,1,0,2/15/2018,17
954,954,K2-219 b,2,3.901287,,,,,0.12,,0,0,1,0,2/15/2018,17
955,954,K2-219 c,2,6.66767,,,,,0.128,,0,0,1,0,2/15/2018,17
956,954,K2-219 d,2,11.137278,,,,,0.23,,0,0,1,0,2/15/2018,17
957,957,K2-22 b,2,0.381078,0.0088,,1.4,Mass,0.223,,0,0,1,0,10/15/2015,17
958,958,K2-220 b,2,13.682511,,,,,0.198,,0,0,1,0,2/15/2018,17
959,959,K2-221 b,2,2.399094,,,,,0.15,,0,0,1,0,2/15/2018,17
960,960,K2-222 b,2,15.388825,,,,,0.198,,0,0,1,0,2/15/2018,17
961,961,K2-223 b,2,0.50565,0.0127,,,,0.079,,0,0,1,0,7/12/2018,17
962,961,K2-223 c,2,4.56327,0.0549,,,,0.14,,0,0,1,0,7/12/2018,17
963,963,K2-224 b,2,4.47904,0.0516,,,,0.139,,0,0,1,0,7/12/2018,17
964,963,K2-224 c,2,10.09489,0.0886,,,,0.215,,0,0,1,0,7/12/2018,17
965,965,K2-225 b,2,15.87209,0.134,,,,0.311,,0,0,1,0,7/12/2018,17
966,966,K2-226 b,2,3.27108,0.0413,,,,0.137,,0,0,1,0,7/12/2018,17
967,967,K2-227 b,2,13.621832,,,,,0.149,,0,0,1,0,2/15/2018,17
968,968,K2-228 b,2,2.69828,0.0338,,,,0.108,,0,0,1,0,7/12/2018,17
969,969,K2-229 b,2,0.58426,0.0131,,,,0.102,,0,0,1,0,7/12/2018,17
970,969,K2-229 c,2,8.32727,0.0769,,,,0.181,,0,0,1,0,7/12/2018,17
971,971,K2-230 b,2,2.86041,0.0409,,,,0.175,,0,0,1,0,7/12/2018,17
972,972,K2-231 b,2,13.841901,,,,,0.223,,0,0,1,0,4/5/2018,17
973,973,K2-232 b,2,11.168454,0.10356,0.258,0.398,Mass,1,,0,0,1,1,4/5/2018,17
974,974,K2-233 b,2,2.46746,0.03317,0,,,0.125,,0,0,1,1,4/26/2018,17
975,974,K2-233 c,2,7.06142,0.06687,0,,,0.119,,0,0,1,1,4/26/2018,17
976,974,K2-233 d,2,24.3662,0.1527,0,,,0.236,,0,0,1,1,4/26/2018,17
977,977,K2-237 b,2,2.18056,0.037,0,1.6,Mass,1.65,0.44,0,0,1,0,6/21/2018,39
978,978,K2-238 b,2,3.20466,0.046,0,0.86,Mass,1.3,0.56,0,0,1,0,6/21/2018,39
979,979,K2-239 b,2,5.24,0.0441,,,,0.098,,0,0,1,0,6/21/2018,17
980,979,K2-239 c,2,7.775,0.0576,,,,0.089,,0,0,1,0,6/21/2018,17
981,979,K2-239 d,2,10.115,0.0685,,,,0.098,,0,0,1,0,6/21/2018,17
982,982,K2-24 b,2,20.88508,0.1542,,,,0.52,,0,0,1,0,7/7/2016,17
983,982,K2-24 c,2,42.36342,0.2471,,,,0.723,,0,0,1,0,7/7/2016,17
984,984,K2-240 b,2,6.034,0.0513,,,,0.178,,0,0,1,0,6/21/2018,17
985,984,K2-240 c,2,20.523,0.1159,,,,0.161,,0,0,1,0,6/21/2018,17
986,986,K2-241 b,2,26.8199,0.1567,,,,0.227,,0,0,1,0,7/12/2018,17
987,987,K2-242 b,2,6.51389,0.0494,,,,0.227,,0,0,1,0,7/12/2018,17
988,988,K2-243 b,2,11.54182,0.1087,,,,0.194,,0,0,1,0,7/12/2018,17
989,988,K2-243 c,2,24.94598,0.1817,,,,0.179,,0,0,1,0,7/12/2018,17
990,990,K2-244 b,2,21.06884,0.1418,,,,0.156,,0,0,1,0,7/12/2018,17
991,991,K2-245 b,2,11.89307,0.0959,,,,0.387,,0,0,1,0,7/12/2018,17
992,992,K2-246 b,2,5.76918,0.0602,,,,0.311,,0,0,1,0,7/12/2018,17
993,993,K2-247 b,2,2.25021,0.0304,,,,0.189,,0,0,1,0,7/12/2018,17
994,993,K2-247 c,2,6.49424,0.0615,,,,0.195,,0,0,1,0,7/12/2018,17
995,995,K2-248 b,2,7.17256,0.0699,,,,0.229,,0,0,1,0,7/12/2018,17
996,996,K2-249 b,2,12.409,0.1151,,,,0.249,,0,0,1,0,7/12/2018,17
997,997,K2-25 b,2,3.484552,,0.27,,,0.306,,0,0,1,0,9/28/2017,17
998,998,K2-250 b,2,4.01457,0.0459,,,,0.218,,0,0,1,0,7/12/2018,17
999,999,K2-251 b,2,9.30075,0.0694,,,,0.21,,0,0,1,0,7/12/2018,17
1000,1000,K2-252 b,2,13.81513,0.1041,,,,0.155,,0,0,1,0,7/12/2018,17
1001,1001,K2-253 b,2,4.00167,0.0506,,,,1.13,,0,0,1,0,7/12/2018,17
1002,1002,K2-254 b,2,4.09639,0.0448,,,,0.145,,0,0,1,0,7/12/2018,17
1003,1002,K2-254 c,2,12.11839,0.0923,,,,0.195,,0,0,1,0,7/12/2018,17
1004,1004,K2-255 b,2,1.96417,0.0274,,,,0.259,,0,0,1,0,7/12/2018,17
1005,1005,K2-256 b,2,5.52011,0.0578,,,,0.235,,0,0,1,0,7/12/2018,17
1006,1006,K2-257 b,2,1.60588,0.0216,,,,0.074,,0,0,1,0,7/12/2018,17
1007,1007,K2-258 b,2,19.0921,0.149,,,,0.268,,0,0,1,0,7/12/2018,17
1008,1008,K2-259 b,2,15.48043,0.1271,,,,0.207,,0,0,1,0,7/12/2018,17
1009,1009,K2-26 b,2,14.5665,0.0962,,,,0.238,,0,0,1,0,1/21/2016,17
1010,1010,K2-260 b,2,2.6266657,0.0404,0,1.42,Mass,1.552,0.5,0,0,1,0,8/16/2018,17
1011,1011,K2-261 b,2,11.63344,0.102,0.39,0.223,Mass,0.85,0.483,0,0,1,0,8/16/2018,17
1012,1012,K2-263 b,2,50.818947,0.2573,0.14,0.04657,Mass,0.215,5.7,0,0,1,0,9/27/2018,17
1013,1013,K2-264 b,2,5.83977,,0.5,,,0.203,,0,0,1,0,9/27/2018,17
1014,1013,K2-264 c,2,19.66365,,0.45,,,0.247,,0,0,1,0,9/27/2018,17
1015,1015,K2-265 b,2,2.369172,0.03376,0.084,0.02058,Mass,0.153,7.1,0,0,1,0,10/4/2018,17
1016,1016,K2-266 b,2,0.658524,0.01306,,0.03555,Mass,0.294,1.77,0,0,1,0,10/11/2018,17
1017,1016,K2-266 c,2,7.814,0.0679,0.042,0.00091,Mass,0.063,4.51,0,0,1,0,10/11/2018,17
1018,1016,K2-266 d,2,14.697,0.1035,0.047,0.02958,Mass,0.261,2.03,1,0,1,0,10/11/2018,17
1019,1016,K2-266 e,2,19.482,0.1249,0.043,0.02611,Mass,0.244,2.21,1,0,1,0,10/11/2018,17
1020,1020,K2-27 b,2,6.771315,0.06702,0.251,0.09722,Mass,0.4,1.87,0,0,1,0,2/9/2017,17
1021,1021,K2-28 b,2,2.260455,0.0214,0,,,0.207,,0,0,1,0,2/25/2016,17
1022,1022,K2-29 b,2,3.2588321,0.04217,0.066,0.73,Mass,1.19,0.53,0,0,1,0,3/24/2016,17
1023,1023,K2-3 b,2,10.05449,0.0769,,,,0.194,,0,0,1,0,7/7/2016,17
